customerID,Network_Type,ARPU,Customer_Segment,Churn_Probability,Recommended_Action
7823-JSOAG,4G,74.5,Medium Value,0.5098900470989826,SMS Retention Offer
5119-NZPTV,4G,70.1,Medium Value,0.509658425804646,SMS Retention Offer
7246-ZGQDF,3G,54.5,Low Value,0.5096302747822974,SMS Retention Offer
7389-KBFIT,3G,30.25,Low Value,0.5095577212466949,SMS Retention Offer
2637-FKFSY,3G,46.1,Low Value,0.5093625096463142,SMS Retention Offer
3411-WLRSQ,4G,74.6,Medium Value,0.5087949961821736,SMS Retention Offer
5351-QESIO,3G,24.2,Low Value,0.5081245771377023,SMS Retention Offer
3594-KADLU,3G,35.1,Low Value,0.5078460417070852,SMS Retention Offer
1475-VWVDO,4G,74.9,Medium Value,0.5071357166366046,SMS Retention Offer
7044-YAACC,4G,70.2,Medium Value,0.5066111685436769,SMS Retention Offer
3096-GKWEB,4G,94.75,High Value,0.5062492698761024,SMS Retention Offer
6407-UTSLV,4G,83.8,Medium Value,0.5060103172336248,SMS Retention Offer
2049-BAFNW,3G,35.9,Low Value,0.505539338460595,SMS Retention Offer
8104-OSKWT,4G,79.8,Medium Value,0.5043762752492227,SMS Retention Offer
6551-GNYDG,4G,80.9,Medium Value,0.50379416014392,SMS Retention Offer
6145-NNPNO,3G,44.15,Low Value,0.503535504630699,SMS Retention Offer
9799-CAYJJ,4G,69.3,Medium Value,0.503147900147318,SMS Retention Offer
3629-ZNKXA,4G,101.8,High Value,0.5026546516895898,SMS Retention Offer
1215-VFYVK,3G,48.25,Low Value,0.5023933915325409,SMS Retention Offer
2187-PKZAY,4G,79.95,Medium Value,0.50239195502483,SMS Retention Offer
1346-UFHAX,4G,80.0,Medium Value,0.5023774248066253,SMS Retention Offer
7729-JTEEC,3G,44.5,Low Value,0.502190653318146,SMS Retention Offer
1728-BQDMA,3G,44.45,Low Value,0.502190653318146,SMS Retention Offer
5609-IMCGG,4G,84.35,Medium Value,0.5018858945980894,SMS Retention Offer
2985-FMWYF,4G,93.5,High Value,0.5015109545674887,SMS Retention Offer
9633-XQABV,4G,70.25,Medium Value,0.5013156164880468,SMS Retention Offer
0258-NOKBL,4G,90.4,High Value,0.5002979752730097,SMS Retention Offer
2694-CIUMO,4G,79.55,Medium Value,0.5002633720234162,SMS Retention Offer
5482-VXSXJ,4G,93.2,High Value,0.5001813090873288,SMS Retention Offer
6907-FLBER,3G,54.3,Low Value,0.4991151232671459,Nurture / No Action
8660-BUETV,3G,44.75,Low Value,0.4982690507719172,Nurture / No Action
8903-WMRNW,4G,101.75,High Value,0.49813810024847777,Nurture / No Action
5947-SGKCL,4G,105.35,High Value,0.4974800625074512,Nurture / No Action
6917-IAYHD,3G,33.6,Low Value,0.4974751885300656,Nurture / No Action
2273-QCKXA,3G,49.05,Low Value,0.49741724113359753,Nurture / No Action
0374-IOEGQ,3G,44.6,Low Value,0.49627363760665105,Nurture / No Action
0666-UXTJO,4G,85.2,High Value,0.4962241184057813,Nurture / No Action
7011-CVEUC,4G,95.7,High Value,0.49612384652023267,Nurture / No Action
4633-MKHYU,4G,88.4,High Value,0.49610429154133384,Nurture / No Action
0929-HYQEW,3G,50.15,Low Value,0.4955643401470485,Nurture / No Action
9631-XEYKE,3G,50.4,Low Value,0.4952111762516405,Nurture / No Action
8709-KRDVL,4G,100.0,High Value,0.4948182398522012,Nurture / No Action
8325-QRPZR,4G,75.15,Medium Value,0.4946244314975167,Nurture / No Action
1077-HUUJM,4G,71.05,Medium Value,0.49459998389736576,Nurture / No Action
3192-LNKRK,4G,84.05,Medium Value,0.49410320767820926,Nurture / No Action
5071-FBJFS,3G,50.3,Low Value,0.4938449712937663,Nurture / No Action
0420-HLGXF,4G,99.75,High Value,0.4937132510775404,Nurture / No Action
2277-VWCNI,3G,48.75,Low Value,0.49363061334716557,Nurture / No Action
0089-IIQKO,4G,99.95,High Value,0.49292705891053423,Nurture / No Action
2607-FBDFF,3G,49.0,Low Value,0.49291273662909296,Nurture / No Action
8885-QSQBX,3G,49.55,Low Value,0.49274043387442995,Nurture / No Action
4298-OYIFC,4G,103.45,High Value,0.4922791234361705,Nurture / No Action
9334-GWGOW,4G,74.85,Medium Value,0.49213571663660466,Nurture / No Action
2371-JQHZZ,4G,93.0,High Value,0.4919900527468524,Nurture / No Action
3716-UVSPD,3G,49.3,Low Value,0.4917382270222322,Nurture / No Action
3597-MVHJT,4G,95.6,High Value,0.4908851863773432,Nurture / No Action
2077-MPJQO,4G,75.4,Medium Value,0.4901514882030986,Nurture / No Action
0082-LDZUE,3G,44.3,Low Value,0.48936207572042795,Nurture / No Action
1302-UHBDD,4G,89.95,High Value,0.48905543143161806,Nurture / No Action
4948-WBBKL,4G,74.9,Medium Value,0.48885032991148625,Nurture / No Action
6591-QGOYB,4G,106.65,High Value,0.4886919440131408,Nurture / No Action
8356-WUAOJ,3G,45.0,Low Value,0.4877653371082119,Nurture / No Action
7268-IGMFD,4G,93.9,High Value,0.48766779225052903,Nurture / No Action
3452-GWUIN,4G,94.95,High Value,0.48683739396615117,Nurture / No Action
9274-UARKJ,4G,83.2,Medium Value,0.48611137451373887,Nurture / No Action
4468-YDOVK,3G,48.65,Low Value,0.48595522625433596,Nurture / No Action
4559-UWIHT,4G,82.65,Medium Value,0.4855151688889093,Nurture / No Action
8695-WDYEA,3G,51.25,Low Value,0.4854855539858133,Nurture / No Action
5599-HVLTW,4G,80.35,Medium Value,0.4853005733758499,Nurture / No Action
2692-BUCFV,4G,101.45,High Value,0.4849610875800069,Nurture / No Action
3798-EPWRR,3G,43.95,Low Value,0.4844302176451516,Nurture / No Action
6416-YJTTB,4G,79.5,Medium Value,0.4837237864550742,Nurture / No Action
0365-BZUWY,4G,102.55,High Value,0.4835024471594345,Nurture / No Action
2831-EBWRN,3G,45.9,Low Value,0.48347087071303435,Nurture / No Action
4480-QQRHC,4G,74.05,Medium Value,0.4834616484976204,Nurture / No Action
3733-LSYCE,4G,75.35,Medium Value,0.48340254901057206,Nurture / No Action
3545-CNWRG,4G,98.35,High Value,0.4823605008450882,Nurture / No Action
4065-JJAVA,3G,49.5,Low Value,0.4812331523210318,Nurture / No Action
5935-FCCNB,4G,94.2,High Value,0.48103976624324896,Nurture / No Action
7993-NQLJE,4G,75.1,Medium Value,0.48093021417106896,Nurture / No Action
3714-NTNFO,4G,84.5,High Value,0.4806484486541954,Nurture / No Action
5331-RGMTT,4G,99.05,High Value,0.4802972635680323,Nurture / No Action
6481-ESCNL,4G,100.55,High Value,0.4800187255674742,Nurture / No Action
3001-UNBTL,4G,103.95,High Value,0.4790349039044389,Nurture / No Action
4061-UKJWL,3G,45.45,Low Value,0.47901713471473256,Nurture / No Action
2080-CAZNM,4G,104.4,High Value,0.47890292522185285,Nurture / No Action
3771-PZOBW,4G,90.7,High Value,0.47873537817222916,Nurture / No Action
8123-QBNAZ,4G,104.5,High Value,0.47827168015478955,Nurture / No Action
9537-VHDTA,3G,51.2,Low Value,0.47799718189279006,Nurture / No Action
0840-DFEZH,4G,75.35,Medium Value,0.47775887479482876,Nurture / No Action
2853-CWQFQ,3G,59.55,Medium Value,0.4772515977031878,Nurture / No Action
6175-IRFIT,4G,78.75,Medium Value,0.4768527581916574,Nurture / No Action
6507-ZJSUR,4G,90.45,High Value,0.4764439342615778,Nurture / No Action
4223-WOZCM,3G,49.95,Low Value,0.476168055022698,Nurture / No Action
0018-NYROU,4G,68.95,Medium Value,0.47590732434037536,Nurture / No Action
7402-EYFXX,4G,93.6,High Value,0.47565258596565135,Nurture / No Action
6860-YRJZP,4G,74.05,Medium Value,0.4754953086833968,Nurture / No Action
3853-LYGAM,4G,95.65,High Value,0.47434525209361217,Nurture / No Action
9620-ENEJV,4G,70.55,Medium Value,0.4737082529989858,Nurture / No Action
2075-RMJIK,3G,49.4,Low Value,0.4735866961767454,Nurture / No Action
3807-XHCJH,Voice Only,20.0,Low Value,0.4725526624317788,Nurture / No Action
7698-YFGEZ,Voice Only,20.0,Low Value,0.4725526624317788,Nurture / No Action
1730-ZMAME,4G,79.5,Medium Value,0.47252669954037535,Nurture / No Action
4238-JSSWH,4G,102.05,High Value,0.4723818812310741,Nurture / No Action
7245-NIIWQ,4G,69.85,Medium Value,0.47218758384213333,Nurture / No Action
8950-MTZNV,3G,44.95,Low Value,0.4711602721270095,Nurture / No Action
4373-VVHQL,3G,44.75,Low Value,0.4694260730518382,Nurture / No Action
2672-OJQZP,3G,44.75,Low Value,0.4694260730518382,Nurture / No Action
6078-VESFR,4G,70.45,Medium Value,0.46935181489504507,Nurture / No Action
2603-HVKCG,4G,101.4,High Value,0.46925299312498103,Nurture / No Action
9919-YLNNG,4G,103.8,High Value,0.4680529671375687,Nurture / No Action
6339-YPSAH,4G,73.8,Medium Value,0.46794245591081673,Nurture / No Action
5216-WASFJ,4G,84.85,High Value,0.46763472523960703,Nurture / No Action
5433-KYGHE,4G,86.0,High Value,0.46635583340103826,Nurture / No Action
0248-IPDFW,3G,50.1,Low Value,0.46602095408432864,Nurture / No Action
1550-EENBN,4G,104.35,High Value,0.46557729338282394,Nurture / No Action
9732-EQMWY,4G,99.4,High Value,0.46556580559942334,Nurture / No Action
7668-XCFYV,4G,92.55,High Value,0.4646500931357913,Nurture / No Action
8710-YGLWG,3G,44.9,Low Value,0.4641234275901649,Nurture / No Action
1845-ZLLIG,3G,50.15,Low Value,0.46383913590251047,Nurture / No Action
0374-AACSZ,3G,50.15,Low Value,0.46383913590251047,Nurture / No Action
2740-TVLFN,3G,50.15,Low Value,0.46383913590251047,Nurture / No Action
8445-DNBAE,3G,50.05,Low Value,0.4636895757852084,Nurture / No Action
0114-PEGZZ,4G,107.55,High Value,0.46364820160899567,Nurture / No Action
7967-HYCDE,4G,70.7,Medium Value,0.46329506538245885,Nurture / No Action
1471-GIQKQ,3G,49.95,Low Value,0.46202290911854177,Nurture / No Action
1469-LBJQJ,4G,105.2,High Value,0.4616988347962311,Nurture / No Action
4716-HHKQH,4G,107.05,High Value,0.4616214790000815,Nurture / No Action
8541-QVFKM,4G,73.5,Medium Value,0.4614998258052346,Nurture / No Action
5858-EAFCZ,3G,44.45,Low Value,0.46141441902929303,Nurture / No Action
9167-APMXZ,4G,84.15,Medium Value,0.4613396794492527,Nurture / No Action
0829-XXPLX,4G,89.4,High Value,0.4608423381756917,Nurture / No Action
1689-YQBYY,4G,76.6,Medium Value,0.4599938938922007,Nurture / No Action
9796-BPKIW,4G,69.95,Medium Value,0.45997506280797784,Nurture / No Action
9552-TGUZV,4G,75.0,Medium Value,0.4596671553566802,Nurture / No Action
8705-WZCYL,3G,44.8,Low Value,0.45942607305183814,Nurture / No Action
3748-FVMZZ,3G,40.05,Low Value,0.45939187258483655,Nurture / No Action
1028-FFNJK,4G,101.5,High Value,0.4593198602259513,Nurture / No Action
7748-UMTRK,4G,101.3,High Value,0.4593198602259513,Nurture / No Action
2799-ARNLO,4G,69.35,Medium Value,0.4589523675914815,Nurture / No Action
6988-CJEYV,4G,98.7,High Value,0.45859989934076945,Nurture / No Action
0988-JRWWP,3G,54.2,Low Value,0.45785798434032543,Nurture / No Action
9773-PEQBZ,4G,79.85,Medium Value,0.4574673483707858,Nurture / No Action
7410-OIEDU,4G,79.85,Medium Value,0.4574673483707858,Nurture / No Action
5816-QVHRX,4G,100.3,High Value,0.45739227360097345,Nurture / No Action
7225-CBZPL,4G,94.8,High Value,0.4572584669731344,Nurture / No Action
2809-ZMYOQ,4G,101.35,High Value,0.45640076081745434,Nurture / No Action
2107-FBPTK,4G,104.1,High Value,0.4560603432170501,Nurture / No Action
0419-YAAPX,4G,85.3,High Value,0.45581891585531603,Nurture / No Action
9962-BFPDU,Voice Only,20.05,Low Value,0.4553304681896051,Nurture / No Action
4661-NJEUX,Voice Only,20.05,Low Value,0.4553304681896051,Nurture / No Action
3030-ZKIWL,Voice Only,20.05,Low Value,0.4553304681896051,Nurture / No Action
8749-CLJXC,Voice Only,20.05,Low Value,0.4553304681896051,Nurture / No Action
7096-UCLNH,Voice Only,20.05,Low Value,0.4553304681896051,Nurture / No Action
2812-SFXMJ,Voice Only,20.05,Low Value,0.4553304681896051,Nurture / No Action
4291-HPAXL,Voice Only,19.85,Low Value,0.45506808393257736,Nurture / No Action
1135-LMECX,Voice Only,19.85,Low Value,0.45506808393257736,Nurture / No Action
9261-WDCAF,3G,54.65,Low Value,0.4547645499968912,Nurture / No Action
0958-YHXGP,4G,69.9,Medium Value,0.45440581970753846,Nurture / No Action
2800-QQUSO,4G,100.3,High Value,0.4536663158062285,Nurture / No Action
4998-IKFSE,4G,100.45,High Value,0.45339535535627584,Nurture / No Action
6077-BDPXA,4G,70.15,Medium Value,0.45298799276507623,Nurture / No Action
1766-GKNMI,4G,84.9,High Value,0.451754538580469,Nurture / No Action
2545-EBUPK,4G,84.05,Medium Value,0.45140649430678015,Nurture / No Action
3489-HHPFY,4G,84.05,Medium Value,0.45140649430678015,Nurture / No Action
4130-MZLCC,3G,50.55,Low Value,0.45055413650922466,Nurture / No Action
4128-ETESU,4G,99.7,High Value,0.4503324924087581,Nurture / No Action
6851-WEFYX,4G,100.8,High Value,0.450022510889331,Nurture / No Action
1453-RZFON,3G,49.9,Low Value,0.4499869242700569,Nurture / No Action
1406-PUQVY,3G,49.9,Low Value,0.4499869242700569,Nurture / No Action
1536-HBSWP,3G,49.9,Low Value,0.4499869242700569,Nurture / No Action
1751-NCDLI,4G,98.85,High Value,0.44990067008320755,Nurture / No Action
8456-QDAVC,4G,78.7,Medium Value,0.44986767208157596,Nurture / No Action
1016-DJTSV,4G,69.7,Medium Value,0.44982731697082456,Nurture / No Action
5156-UMKOW,3G,29.65,Low Value,0.44977492672658564,Nurture / No Action
3679-XASPY,Voice Only,19.45,Low Value,0.4496138956418173,Nurture / No Action
8393-JMVMB,Voice Only,19.45,Low Value,0.4496138956418173,Nurture / No Action
7617-EYGLW,Voice Only,19.45,Low Value,0.4496138956418173,Nurture / No Action
5382-SOYZL,4G,95.1,High Value,0.449473384609608,Nurture / No Action
1482-OXZSY,4G,100.4,High Value,0.44913306027430866,Nurture / No Action
2874-YXVVA,4G,105.1,High Value,0.4489339648416013,Nurture / No Action
4146-SVFUD,3G,44.6,Low Value,0.4488603064751805,Nurture / No Action
6650-VJONK,3G,43.85,Low Value,0.44883610511269834,Nurture / No Action
1478-VPOAD,3G,43.8,Low Value,0.44883610511269834,Nurture / No Action
1895-QTKDO,3G,43.95,Low Value,0.44883610511269834,Nurture / No Action
5405-ZMYXQ,4G,74.6,Medium Value,0.4488241300094501,Nurture / No Action
5916-QEWPT,3G,69.0,Medium Value,0.4487408189398321,Nurture / No Action
8631-WUXGY,4G,99.8,High Value,0.447801984470368,Nurture / No Action
8378-LKJAF,4G,101.15,High Value,0.44770496775890317,Nurture / No Action
3167-SNQPL,4G,101.15,High Value,0.44770496775890317,Nurture / No Action
2823-LKABH,4G,95.05,High Value,0.4474938449565621,Nurture / No Action
3352-ALMCK,4G,102.65,High Value,0.44727264294952873,Nurture / No Action
7396-VJUZB,3G,45.25,Low Value,0.44689748325289214,Nurture / No Action
4026-SKKHW,3G,50.25,Low Value,0.44685235473260226,Nurture / No Action
3694-DELSO,3G,38.55,Low Value,0.4466568349945898,Nurture / No Action
4183-MYFRB,4G,90.05,High Value,0.44627349216999884,Nurture / No Action
5649-RXQTV,4G,99.0,High Value,0.446126648677034,Nurture / No Action
5419-JKZNQ,4G,77.9,Medium Value,0.44591900220792374,Nurture / No Action
6538-POCHL,4G,79.0,Medium Value,0.4458659541908934,Nurture / No Action
4983-CCWMC,4G,69.6,Medium Value,0.44560185671060387,Nurture / No Action
6048-QBXKL,3G,56.55,Low Value,0.4455574861929767,Nurture / No Action
0147-ESWWR,4G,101.25,High Value,0.44509011124013087,Nurture / No Action
8180-AKMJV,3G,44.55,Low Value,0.4450507826656567,Nurture / No Action
2903-YYTBW,3G,44.55,Low Value,0.4450507826656567,Nurture / No Action
8992-CEUEN,Voice Only,18.85,Low Value,0.4440839732690929,Nurture / No Action
8778-LMWTJ,4G,74.85,Medium Value,0.4436832801737459,Nurture / No Action
8064-RAVOH,3G,49.85,Low Value,0.4436232879064205,Nurture / No Action
7312-XSBAT,3G,49.75,Low Value,0.4436232879064205,Nurture / No Action
7442-YGZFK,3G,49.8,Low Value,0.4436232879064205,Nurture / No Action
8757-TFHHJ,3G,49.8,Low Value,0.4436232879064205,Nurture / No Action
6198-RTPMF,4G,92.6,High Value,0.44278973277543104,Nurture / No Action
6844-DZKRF,3G,50.2,Low Value,0.4426790653494639,Nurture / No Action
0564-MUUQK,4G,95.5,High Value,0.4425325946798387,Nurture / No Action
2669-OIDSD,4G,100.05,High Value,0.4425278813966225,Nurture / No Action
5899-OUVKV,4G,94.5,High Value,0.44190834594768075,Nurture / No Action
8544-GOQSH,4G,80.05,Medium Value,0.4416850671193783,Nurture / No Action
9638-JIQYA,3G,24.9,Low Value,0.4415122631526266,Nurture / No Action
9279-CJEOJ,4G,95.4,High Value,0.4414238055491968,Nurture / No Action
7206-PQBBZ,4G,70.2,Medium Value,0.44084816918599806,Nurture / No Action
2501-XWWTZ,4G,70.2,Medium Value,0.44084816918599806,Nurture / No Action
8695-ARGXZ,4G,75.55,Medium Value,0.4397829563222135,Nurture / No Action
2697-NQBPF,4G,105.35,High Value,0.4391705898639986,Nurture / No Action
2133-TSRRM,4G,105.35,High Value,0.4391705898639986,Nurture / No Action
7326-RIGQZ,4G,69.8,Medium Value,0.43900513425257254,Nurture / No Action
2439-LYPMQ,4G,102.6,High Value,0.4378399669292984,Nurture / No Action
3030-YDNRM,4G,74.85,Medium Value,0.43783465327826604,Nurture / No Action
8270-RKSAP,4G,70.5,Medium Value,0.4377820839988867,Nurture / No Action
9494-MRNYX,4G,75.05,Medium Value,0.43745786676781634,Nurture / No Action
5895-QSXOD,4G,70.05,Medium Value,0.4374488008276054,Nurture / No Action
2832-KJCRD,4G,103.65,High Value,0.43691202060661527,Nurture / No Action
4983-CLMLV,4G,102.7,High Value,0.4365530614768454,Nurture / No Action
9506-UXUSK,4G,70.15,Medium Value,0.43655235325085295,Nurture / No Action
7562-UXTPG,4G,70.15,Medium Value,0.43655235325085295,Nurture / No Action
3223-DWFIO,4G,69.35,Medium Value,0.43650212850516207,Nurture / No Action
8800-ZKRFW,4G,107.5,High Value,0.43647541274684587,Nurture / No Action
8107-KNCIM,4G,75.1,Medium Value,0.4361715481911912,Nurture / No Action
9708-HPXWZ,3G,45.4,Low Value,0.4354782678091382,Nurture / No Action
2081-VEYEH,4G,107.95,High Value,0.43510574532087587,Nurture / No Action
5760-IFJOZ,4G,107.95,High Value,0.43510574532087587,Nurture / No Action
3196-NVXLZ,4G,84.6,High Value,0.43469101860427706,Nurture / No Action
6728-WYQBC,Voice Only,20.95,Low Value,0.4345030336900204,Nurture / No Action
5934-RMPOV,4G,84.75,High Value,0.4341726048596911,Nurture / No Action
3522-CDKHF,4G,75.5,Medium Value,0.43333141244915574,Nurture / No Action
4062-HBMOS,4G,103.05,High Value,0.43314494181872576,Nurture / No Action
5630-IXDXV,4G,106.35,High Value,0.4329449913856105,Nurture / No Action
8059-UDZFY,4G,105.35,High Value,0.4324569884657089,Nurture / No Action
9793-WECQC,4G,95.3,High Value,0.4317235257231667,Nurture / No Action
6242-MBHPK,4G,95.1,High Value,0.4317235257231667,Nurture / No Action
0730-KOAVE,4G,94.3,High Value,0.4301107102150214,Nurture / No Action
3003-CMDUU,4G,95.15,High Value,0.4296587587221753,Nurture / No Action
5153-RTHKF,4G,85.35,High Value,0.4295363163814438,Nurture / No Action
2190-BCXEC,4G,78.85,Medium Value,0.4293380382711329,Nurture / No Action
5606-AMZBO,4G,78.15,Medium Value,0.4275753636574226,Nurture / No Action
1013-QCWAM,4G,100.8,High Value,0.42751829879518,Nurture / No Action
1641-RQDAY,4G,100.4,High Value,0.42700642710603914,Nurture / No Action
1194-HVAIF,4G,95.0,High Value,0.4259868852967907,Nurture / No Action
5652-MSDEY,4G,75.75,Medium Value,0.4257595923930097,Nurture / No Action
6212-ATMLK,4G,95.7,High Value,0.425205434319505,Nurture / No Action
3665-JATSN,3G,39.7,Low Value,0.42507964216661565,Nurture / No Action
3969-GYXEL,4G,76.4,Medium Value,0.4242534897520339,Nurture / No Action
7880-XSOJX,3G,42.4,Low Value,0.42390595381333784,Nurture / No Action
5542-DHSXL,3G,54.7,Low Value,0.4237016186043575,Nurture / No Action
7296-PIXQY,4G,70.2,Medium Value,0.42365011178699574,Nurture / No Action
8584-KMVXD,4G,75.6,Medium Value,0.42300328593567726,Nurture / No Action
3620-MWJNE,3G,54.45,Low Value,0.422782680452475,Nurture / No Action
5035-BVCXS,4G,75.9,Medium Value,0.4223982525422075,Nurture / No Action
7072-MBHEV,4G,78.1,Medium Value,0.4223706372506871,Nurture / No Action
8981-FJGLA,4G,78.0,Medium Value,0.4223706372506871,Nurture / No Action
6288-LBEAR,4G,79.1,Medium Value,0.4213849538725122,Nurture / No Action
5960-MVTUK,3G,29.75,Low Value,0.42088567333292043,Nurture / No Action
7901-HXJVA,4G,76.45,Medium Value,0.4208633077345068,Nurture / No Action
7916-VCCPB,4G,73.25,Medium Value,0.41916222426299127,Nurture / No Action
1307-ATKGB,4G,89.55,High Value,0.41899665459378,Nurture / No Action
5666-CYCYZ,4G,89.55,High Value,0.41899665459378,Nurture / No Action
4526-ZJJTM,4G,88.4,High Value,0.4184675103877125,Nurture / No Action
7129-ACFOG,3G,53.8,Low Value,0.41813233041532305,Nurture / No Action
4256-ZWTZI,3G,51.0,Low Value,0.4180062342317266,Nurture / No Action
7658-UYUQS,4G,86.55,High Value,0.4173114368298753,Nurture / No Action
0434-CSFON,4G,100.5,High Value,0.41713519522925113,Nurture / No Action
8720-RQSBJ,3G,44.0,Low Value,0.417090203473354,Nurture / No Action
1942-OQFRW,3G,44.0,Low Value,0.417090203473354,Nurture / No Action
5522-JBWMO,3G,44.0,Low Value,0.417090203473354,Nurture / No Action
3961-SXAXY,3G,44.05,Low Value,0.417090203473354,Nurture / No Action
9214-EKVXR,3G,44.0,Low Value,0.417090203473354,Nurture / No Action
9500-LTVBP,4G,80.05,Medium Value,0.41619249159397276,Nurture / No Action
5626-MGTUK,4G,89.1,High Value,0.4161134626176319,Nurture / No Action
7030-NJVDP,4G,89.25,High Value,0.415994169301781,Nurture / No Action
0899-LIIBW,4G,100.85,High Value,0.4157845873134317,Nurture / No Action
2480-SQIOB,3G,44.8,Low Value,0.4153393611955027,Nurture / No Action
9348-YVOMK,3G,44.8,Low Value,0.4153393611955027,Nurture / No Action
